query_file,NumberOfLines,NumberOfKeywords,Keywords,Class,time_pretransfer_mean,time_pretransfer_median,time_pretransfer_std,time_total_mean,time_total_median,time_total_std,NumberOfResult,Error
Query_036.sparql,8,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.00044419999999999996,0.000446,1.9509541825020437e-05,0.006858100000000001,0.006889,0.0005691409608641194,0,Empty Response
Query_037.sparql,8,2,"{'select': 1, 'where': 1}",Success,0.0004279,0.000429,9.503800409426864e-06,0.0063071,0.00631,0.0003812474990810504,0,Empty Response
Query_038.sparql,8,2,"{'select': 1, 'where': 1}",Success,0.00042459999999999997,0.000426,1.4159409906097415e-05,0.0059107,0.0059475,0.00015651272578718134,0,Empty Response
Query_039.sparql,4,4,"{'select': 1, 'Order': 2, 'limit': 1}",Success,0.0004131,0.00041299999999999996,1.1464437767868654e-05,0.005752999999999999,0.005736,7.812383332462218e-05,0,Empty Response
Query_040.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0004516,0.00045549999999999996,1.6721243972862788e-05,0.0721435,0.0710225,0.0029521925656102533,740,
Query_041.sparql,2,4,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1}",Success,0.00044039999999999997,0.0004425,2.12770089794386e-05,0.0061938,0.0061905,0.00010859588696938135,39,
Query_042.sparql,5,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Success,0.0004647,0.0004665,2.264238895915752e-05,0.0899729,0.08663599999999999,0.011208186417376661,17,
Query_043.sparql,4,3,"{'select': 1, 'distinct': 1, 'where': 1}",Success,0.0004631,0.0004625,1.0535126429658473e-05,0.2511029,0.251796,0.0031291603222305844,107,
Query_044.sparql,3,6,"{'select': 1, 'where': 1, 'Order': 2, 'StringFunc': 1, 'TermFunc': 1}",Success,0.0004797,0.0004775,2.0061294962079494e-05,0.32792,0.3268,0.005445974537827629,9346,
Query_045.sparql,6,10,"{'select': 1, 'SetFunc': 1, 'as': 1, 'PropertyPath': 4, 'groupby': 1, 'Order': 2}",Timeout,0.0004971,0.0004975,1.8870612072744238e-05,300.0602139,300.0532835,0.05525431185276093,,Query timed out
Query_046.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0005038,0.0005,1.9332183873875517e-05,0.5386605,0.53624,0.008773719308252369,14591,
Query_047.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0004919,0.000491,2.11683726346642e-05,0.2692294,0.2689685,0.00466850828423812,203,
Query_048.sparql,12,19,"{'select': 2, 'where': 2, 'SetFunc': 1, 'as': 1, 'PropertyPath': 2, 'minus': 3, 'filter': 1, 'notexists': 1, 'groupby': 1, 'Order': 4, 'limit': 1}",Timeout,0.0005337,0.0005380000000000001,2.9420514384807514e-05,300.0456892,300.04564600000003,0.002699178508774209,,Query timed out
Query_049.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}",Timeout,0.0005147999999999999,0.0005085000000000001,3.118332887938681e-05,300.004593,300.0042255,0.0011398716301870139,,Query timed out
Query_050.sparql,9,9,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'PropertyPath': 1, 'groupby': 1, 'Order': 2}",Success,0.0004462,0.0004295,3.885814657900651e-05,0.0051352,0.0051525,0.00026442633924949455,0,Empty Response
Query_051.sparql,7,8,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 2, 'TermFunc': 2, 'limit': 1}",Success,0.0004913,0.000492,2.1427137518161938e-05,1.0152709,1.0116415,0.010902134036253815,168,
Query_052.sparql,8,5,"{'select': 1, 'distinct': 1, 'where': 1, 'Order': 1, 'limit': 1}",Timeout,0.0004943333333333333,0.000496,1.955334583474995e-05,300.0038896666667,300.003842,0.00015509459478439778,,Query timed out
Query_053.sparql,7,3,"{'select': 1, 'where': 1, 'optional': 1}",Success,0.0004999,0.000492,2.9266780561661453e-05,6.8891503,6.8728204999999996,0.05920472153478277,39986,
Query_054.sparql,6,6,"{'select': 1, 'where': 1, 'filter': 1, 'Order': 2, 'limit': 1}",Success,0.0005177000000000001,0.000514,2.409264525857539e-05,52.4613874,52.333447,0.42798101049103854,0,Empty Response
Query_056.sparql,6,5,"{'select': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Success,0.0004907,0.000489,1.3106826041757363e-05,0.10249090000000001,0.10280349999999999,0.0014236407513445568,0,Empty Response
Query_057.sparql,10,5,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'Order': 1}",Success,0.0004703,0.000475,2.2548959079202634e-05,0.1299373,0.129168,0.002691038463328071,549,
Query_058.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.00045989999999999996,0.0004445,3.8001315766694196e-05,0.009728299999999999,0.010093,0.0016326037860492123,327,
Query_059.sparql,6,2,"{'select': 1, 'where': 1}",Success,0.0005236,0.000521,1.723175363488387e-05,0.7267021,0.7273115,0.004482235415752067,0,Empty Response
Query_060.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'StringFunc': 1}",Success,0.0004764,0.000477,2.7556810007288215e-05,0.1010459,0.10085949999999999,0.0020157505605164086,1451,
Query_061.sparql,13,15,"{'select': 2, 'where': 2, 'SetFunc': 2, 'distinct': 1, 'as': 2, 'DateFunc': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}",Timeout,0.0005480999999999999,0.00055,1.9174346287567533e-05,46.649308000000005,44.8876375,5.5676980600134085,,Query timed out
Query_062.sparql,7,6,"{'select': 1, 'distinct': 1, 'PropertyPath': 2, 'Order': 2}",Success,0.0005387,0.0005355,3.375417669629113e-05,1.1258979,1.1262105,0.004161434860718165,94,
Query_063.sparql,19,17,"{'select': 2, 'where': 2, 'SetFunc': 4, 'as': 4, 'union': 1, 'optional': 1, 'groupby': 1, 'Order': 2}",Error,0.0005475,0.000548,3.252776591706774e-05,0.0033681999999999996,0.0034124999999999997,0.00018172433335503888,,Parse error: Variable used when already in-scope: ?human in ((AGG ?.0 SAMPLE(?human)) AS ?human)
Query_064.sparql,5,11,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 8}",Success,0.000535,0.000535,2.1213203435596428e-05,1.0793549,1.0793405,0.010195236703153823,2,
Query_065.sparql,21,22,"{'select': 3, 'where': 3, 'SetFunc': 5, 'as': 5, 'union': 1, 'optional': 1, 'groupby': 2, 'Order': 2}",Error,0.0005632,0.0005655,1.2985461956442765e-05,0.0035337,0.00354,8.579827763099006e-05,,Parse error: Variable used when already in-scope: ?human in ((AGG ?.0 SAMPLE(?human)) AS ?human)
Query_066.sparql,10,16,"{'select': 2, 'PropertyPath': 1, 'as': 3, 'where': 2, 'SetFunc': 2, 'distinct': 2, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.00053,0.0005305,1.8360585805227247e-05,6.1368640999999995,6.0004515000000005,0.3310480528330354,100,
Query_067.sparql,8,5,"{'select': 1, 'where': 1, 'bind': 1, 'as': 1, 'Order': 1}",Success,0.0004897,0.0004865,2.507344766436755e-05,0.0048742,0.0047085,0.0005666850585250648,0,Empty Response
Query_069.sparql,15,17,"{'select': 1, 'SetFunc': 4, 'as': 4, 'optional': 3, 'PropertyPath': 1, 'groupby': 1, 'Order': 1, 'if': 1, 'bound': 1}",Error,0.0005105,0.000505,1.6188130082117443e-05,0.0038863999999999995,0.004063499999999999,0.0005054881469101589,,Parse error: Variable used when already in-scope: ?seasonNumber in ((AGG ?.0 SAMPLE(?seasonNumber)) AS ?seasonNumber)
Query_070.sparql,8,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'optional': 1, 'Order': 1}",Success,0.0005154,0.0005124999999999999,1.6727887560066354e-05,1.4338872999999999,1.428131,0.022068846488759737,481,
Query_071.sparql,7,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'optional': 1, 'groupby': 1, 'Order': 1}",Success,0.0004539,0.000455,1.2305825178887157e-05,0.007188999999999999,0.0069755,0.0006067609816796796,61,
Query_072.sparql,6,6,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'groupby': 1}",Success,0.0005114,0.0005089999999999999,1.4385177556545254e-05,0.0615054,0.0611525,0.00161655636737136,2603,
Query_073.sparql,11,13,"{'select': 1, 'SetFunc': 2, 'as': 2, 'where': 1, 'minus': 1, 'optional': 3, 'groupby': 1, 'Order': 2}",Error,0.0004687,0.00045700000000000005,3.6760637160479766e-05,0.0025854,0.0025729999999999998,0.0001594192237118502,,Parse error: Variable used when already in-scope: ?dob in ((AGG ?.1 SAMPLE(?dob)) AS ?dob)
Query_074.sparql,8,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.0005215,0.0005185,1.9219492420167833e-05,5.69487,5.685083499999999,0.04310580267460731,137,
Query_075.sparql,6,7,"{'select': 1, 'where': 1, 'optional': 2, 'PropertyPath': 1, 'Order': 2}",Success,0.00044980000000000004,0.0004415,2.1217393284232116e-05,0.004389,0.004308,0.00026556522530046887,17,
Query_076.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.00051,0.0005059999999999999,2.1270741511391753e-05,2.4908772,2.4902800000000003,0.007885618425688379,46479,
Query_077.sparql,4,4,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1}",Success,0.0004915,0.000484,1.4975906576156847e-05,2.1545331,2.15389,0.015615387279147923,5819,
Query_078.sparql,12,9,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'filter': 2, 'StringFunc': 1, 'Order': 1, 'limit': 1}",Success,0.0005017,0.0005,1.131419953470466e-05,55.2118923,55.181885,0.3357164747114404,0,Empty Response
Query_080.sparql,7,9,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 2, 'notexists': 2, 'optional': 1, 'Order': 1}",Success,0.0005313,0.0005235,3.248264493883191e-05,0.0128973,0.0121405,0.002062800203068096,202,
Query_081.sparql,7,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 3, 'minus': 2}",Error,,,,,,,,File is empty
Query_082.sparql,11,14,"{'select': 2, 'distinct': 1, 'where': 2, 'SetFunc': 1, 'as': 1, 'PropertyPath': 4, 'groupby': 1, 'Order': 2}",Error,0.00046049999999999997,0.00045549999999999996,1.8013883534651808e-05,0.0028612,0.002836,0.00019370986322619481,,Parse error: Variable used when already in-scope: ?population in ((AGG ?.0 MAX(?population)) AS ?population)
Query_083.sparql,16,17,"{'select': 3, 'NumbericFunc': 1, 'PropertyPath': 1, 'as': 2, 'where': 3, 'SetFunc': 1, 'distinct': 1, 'filter': 1, 'notexists': 1, 'groupby': 1, 'Order': 2}",Timeout,,,,,,,,Query timed out
Query_084.sparql,5,5,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'limit': 1}",Timeout,,,,,,,,##  Query cancelled due to timeout during execution   ##
Query_085.sparql,5,5,"{'select': 1, 'distinct': 1, 'groupby': 1, 'Order': 2}",Success,0.0004909000000000001,0.00048499999999999997,3.0252456282277486e-05,0.0092684,0.008953,0.001300117533148446,183,
Query_086.sparql,8,9,"{'select': 2, 'PropertyPath': 1, 'as': 2, 'SetFunc': 1, 'where': 1, 'groupby': 1, 'Order': 1}",Timeout,0.0005138,0.0005115,2.411914868591618e-05,1.6138496,1.5397685,0.14837390358984592,,Query timed out
Query_087.sparql,9,10,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 3, 'TermFunc': 3, 'Order': 1}",Success,0.0004772,0.00047650000000000004,9.186947262284667e-06,0.1410156,0.1302955,0.0324148846749281,97,
Query_088.sparql,8,7,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'in': 1, 'optional': 1, 'groupby': 1}",Success,0.0005221,0.0005155,2.28980833744273e-05,0.1389492,0.136432,0.02127322466179284,47,
Query_089.sparql,9,7,"{'select': 1, 'where': 1, 'values': 1, 'PropertyPath': 1, 'optional': 2, 'limit': 1}",Timeout,,,,,,,,Query timed out
Query_090.sparql,12,10,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 3, 'PropertyPath': 2, 'filter': 1, 'bound': 1}",Timeout,0.00048775,0.0004875,2.7244265451650555e-05,70.33423,12.434953,118.77997591967925,,##  Query cancelled due to timeout during execution   ##
Query_091.sparql,6,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'Order': 2, 'limit': 1}",Success,0.0004749,0.000478,1.6549253088214506e-05,0.4746879,0.47167749999999997,0.011687576970156524,100,
Query_092.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'NumbericFunc': 1}",Success,0.00048209999999999995,0.000478,2.7098380435410188e-05,0.7308112,0.7248855000000001,0.015410460529566726,73,
Query_093.sparql,7,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1, 'filter': 1, 'StringFunc': 1}",Timeout,0.00048,0.00048,,300.011354,300.011354,,,Query timed out
Query_094.sparql,7,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0004274,0.0004255,2.4554700839825622e-05,0.010709399999999999,0.0069225,0.01223824681707129,12,
Query_095.sparql,5,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0004022,0.0004,2.0076520282824584e-05,0.0065787,0.0070885,0.0011814631277455177,54,
Query_096.sparql,5,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0004175,0.00041700000000000005,2.2317158321694005e-05,0.007162699999999999,0.0071195,0.00022142069059196364,44,
Query_097.sparql,6,6,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'PropertyPath': 2}",Success,0.0004254,0.000424,1.6331292389492968e-05,0.0091164,0.0086505,0.0014602286122385086,76,
Query_098.sparql,15,10,"{'select': 1, 'where': 1, 'filter': 4, 'TermFunc': 3, 'limit': 1}",Success,0.00048140000000000005,0.00048300000000000003,1.9380402472601017e-05,17.3808756,17.309993499999997,0.21018736439355942,100,
Query_106.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.00040879999999999996,0.000397,3.4962837413459446e-05,0.0203273,0.0199975,0.0012608606452208207,11,
Query_107.sparql,7,6,"{'select': 1, 'where': 1, 'optional': 2, 'groupby': 1, 'Order': 1}",Success,0.0005087,0.0005045,3.123050503024956e-05,0.0604633,0.055479,0.00863668081884856,1582,
Query_108.sparql,8,7,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'Order': 2, 'limit': 1}",Success,0.00047559999999999996,0.000478,9.640193635676272e-06,2.4152579,2.4098275,0.013978786987988533,50,
Query_109.sparql,12,12,"{'select': 2, 'where': 2, 'SetFunc': 1, 'as': 1, 'PropertyPath': 4, 'groupby': 1, 'Order': 1}",Error,0.00041079999999999996,0.000408,1.0152175464730045e-05,0.0023724,0.0023490000000000004,0.00010420513956188104,,Parse error: Variable used when already in-scope: ?length in ((AGG ?.0 MAX(?length)) AS ?length)
Query_110.sparql,5,5,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 1}",Success,0.0004752,0.0004685,2.152414664717022e-05,2.8693543,2.857756,0.03319929230520824,77,
Query_111.sparql,6,9,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.0004891,0.0004865,2.0669085879910373e-05,4.1151266,4.1032775,0.08492098132996584,10,
Query_112.sparql,25,53,"{'select': 2, 'SetFunc': 11, 'as': 10, 'StringFunc': 5, 'DateFunc': 2, 'if': 3, 'bound': 1, 'where': 2, 'PropertyPath': 5, 'optional': 5, 'filter': 1, 'exists': 2, 'TermFunc': 3, 'groupby': 1}",Error,0.00045329999999999996,0.0004475,1.9697997642174504e-05,0.0033185,0.0032905,0.00021434979200674148,,Parse error: Variable used when already in-scope: ?bridge in ((AGG ?.0 SAMPLE(?bridge)) AS ?bridge)
Query_113.sparql,12,5,"{'select': 1, 'distinct': 1, 'filter': 1, 'Order': 2}",Success,0.00043490000000000005,0.000433,2.4401502685968628e-05,0.019536400000000002,0.019192,0.0010034700017660938,210,
Query_114.sparql,6,5,"{'select': 1, 'where': 1, 'filter': 1, 'Order': 2}",Success,0.0004713,0.00047000000000000004,1.0863291909504722e-05,1.0415551,1.0056075,0.11775621199698032,2379,
Query_115.sparql,10,5,"{'select': 1, 'where': 1, 'filter': 1, 'Order': 2}",Timeout,0.0005463,0.0005365,5.6482150572843215e-05,300.0067509,300.007093,0.0018733050679854545,,Query timed out
Query_116.sparql,7,5,"{'select': 1, 'where': 1, 'filter': 1, 'Order': 2}",Success,0.000507,0.000505,1.915434386474484e-05,1.0525869,1.0537105,0.009383807725722755,2379,
Query_117.sparql,6,4,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'filter': 1}",Success,0.0005004,0.000502,1.2084884957848966e-05,4.0213863000000005,4.011699,0.04018298596849716,15,
Query_118.sparql,6,4,"{'select': 1, 'PropertyPath': 2, 'filter': 1}",Timeout,0.0005031,0.0005025,1.6203223273301015e-05,27.3690361,15.708271,35.47871007381034,,##  Query cancelled due to timeout during execution   ##
Query_120.sparql,10,7,"{'select': 1, 'PropertyPath': 2, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'Order': 1}",Success,0.00044050000000000003,0.000435,2.0619569992283218e-05,0.07205439999999999,0.072058,0.0009368749709065284,25,
Query_121.sparql,3,2,"{'select': 1, 'distinct': 1}",Success,0.00042849999999999995,0.000423,4.180709668624855e-05,0.0068693,0.0068945,0.0006284209576390652,118,
Query_122.sparql,9,9,"{'select': 2, 'where': 2, 'SetFunc': 1, 'as': 1, 'groupby': 1, 'Order': 2}",Success,0.00043480000000000005,0.0004305,2.2904633204271612e-05,0.0090432,0.0089595,0.00029298722004741327,48,
Query_123.sparql,11,7,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'bind': 1, 'as': 1, 'filter': 1, 'optional': 1}",Success,0.0005015,0.000495,2.1077897850065066e-05,35.700976600000004,27.812899,22.57865631644075,92363,
Query_124.sparql,5,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Timeout,0.00048425,0.0004835,1.3671747023210541e-05,300.00653125,300.00685799999997,0.002104981769547505,,Query timed out
Query_126.sparql,3,3,"{'select': 1, 'filter': 1, 'in': 1}",Success,0.00044670000000000007,0.0004415,3.387903317523818e-05,0.0080367,0.0062445,0.004349037161640878,3,
Query_127.sparql,6,4,"{'select': 1, 'where': 1, 'minus': 2}",Timeout,0.000498,0.000498,,300.004311,300.004311,,,Query timed out
Query_128.sparql,10,16,"{'select': 2, 'where': 2, 'optional': 3, 'SetFunc': 2, 'as': 2, 'PropertyPath': 2, 'groupby': 1, 'Order': 2}",Success,0.0004738,0.0004725,1.4634813896246764e-05,0.47813669999999997,0.46133,0.05529472461888002,144,
Query_129.sparql,16,20,"{'select': 3, 'PropertyPath': 5, 'as': 2, 'where': 3, 'SetFunc': 1, 'distinct': 1, 'filter': 1, 'notexists': 1, 'groupby': 1, 'Order': 2}",Timeout,0.0005017999999999999,0.0005005000000000001,1.809726805656344e-05,186.4320097,184.2948995,9.542553833278285,,Query timed out
Query_130.sparql,10,11,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.0004726,0.0004795,2.246083010240024e-05,5.1929628,5.219279,0.5214920784928996,50,
Query_131.sparql,18,10,"{'select': 1, 'distinct': 1, 'DateFunc': 1, 'as': 1, 'where': 1, 'optional': 2, 'minus': 1, 'union': 1, 'Order': 1}",Success,0.000516,0.0005145,1.7326921891156018e-05,147.847848,123.64611550000001,77.08146750135153,0,Empty Response
Query_132.sparql,4,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.00043749999999999995,0.000446,2.983379887904916e-05,0.0045989,0.0047605,0.0009789071514250528,1,
Query_133.sparql,9,10,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'filter': 3, 'TermFunc': 1, 'StringFunc': 1, 'notexists': 1}",Timeout,0.0005058888888888888,0.000513,1.5616052993990223e-05,107.95731711111111,72.877529,77.75796156913923,,##  Query cancelled due to timeout during execution   ##
Query_134.sparql,9,15,"{'select': 2, 'where': 2, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'PropertyPath': 2, 'filter': 2, 'notexists': 1, 'groupby': 1, 'Order': 2}",Timeout,0.00048760000000000003,0.000487,2.1277008979438622e-05,122.88535529999999,67.7905465,98.76122696060547,,Query timed out
